word,sent
karma,-0.505692185
oneoff,-0.505601235
mention,-0.505596565
shaki,-0.50553547
plainli,-0.505376344
stand,-0.505344145
kellnerin,-0.505319149
angri,-0.505160391
receiv,-0.505084466
clearli,-0.505017578
anstatt,-0.504950495
depress,-0.504943503
email,-0.504838378
goug,-0.504761905
safeway,-0.504716981
yea,-0.504630301
meisten,-0.504544524
duti,-0.504421053
ramekin,-0.504316914
correl,-0.504258167
anyhow,-0.504233728
tantrum,-0.504
applic,-0.503983304
who,-0.503925969
mean,-0.503841221
perturb,-0.503649635
cash,-0.503553197
washroom,-0.503511515
bathroom,-0.503383088
reciev,-0.503355705
unpredict,-0.503316687
lacklustr,-0.503267974
shortstaf,-0.502994012
yawn,-0.502857143
erwartet,-0.502705541
bleed,-0.502702703
fawn,-0.50264592
submerg,-0.502433986
looong,-0.502115373
tini,-0.502096837
gebracht,-0.501976065
meinung,-0.50194912
bath,-0.501929574
sob,-0.501885005
refrain,-0.501727644
elsewher,-0.501695196
spill,-0.501655629
getrnk,-0.501624662
spoon,-0.501611477
oft,-0.501523836
vacuum,-0.501312336
older,-0.501044121
stare,-0.500944855
mobil,-0.500895516
allow,-0.500826777
togo,-0.500631256
overfil,-0.500598808
gehabt,-0.500588955
cover,-0.500444712
inquir,-0.500400962
forthcom,-0.500250062
wanna,-0.500244431
troll,-0.500036068
bla,-0.5
crummi,-0.5
managerown,-0.5
rust,-0.5
uncov,-0.5
strangest,-0.5
gegangen,-0.5
customersi,-0.5
niemand,-0.5
tiniest,-0.5
given,-0.499845987
greas,-0.499782892
eindruck,-0.499642549
lemm,-0.499302668
suspici,-0.499257058
gob,-0.499252667
chomp,-0.499176628
grudg,-0.499108286
retriev,-0.499095841
erwarten,-0.498800271
hear,-0.498789058
reach,-0.498756412
jahren,-0.498706739
strain,-0.498480039
onlyth,-0.498419619
hord,-0.498363673
joke,-0.498282443
waist,-0.498098859
laps,-0.497969761
fridg,-0.497950063
bloat,-0.497898504
hitormiss,-0.497880367
drin,-0.497788556
understaf,-0.497782327
spoiler,-0.49777396
engross,-0.497722896
yike,-0.497712717
abrupt,-0.497536946
grubhub,-0.497418244
divert,-0.497411321
wreck,-0.497196262
ummm,-0.497183099
nitpicki,-0.497158471
indistinguish,-0.497109827
genommen,-0.497040746
absenc,-0.496952051
rattl,-0.496946289
hard,-0.496819841
stamp,-0.496808317
you,-0.496742
fettig,-0.496732026
take,-0.49658217
woch,-0.496489913
smoosh,-0.496483856
abt,-0.496455839
unnecessarili,-0.496385542
gonna,-0.496375178
coulda,-0.496301999
buser,-0.496296296
fluid,-0.496268657
wrde,-0.496160091
supposedli,-0.496106276
forev,-0.496104254
disintegr,-0.496
fumbl,-0.495575221
corpor,-0.495529727
mann,-0.495525244
washer,-0.495495495
hmmm,-0.495494715
bout,-0.495434303
knife,-0.495407997
hoard,-0.495400989
wunsch,-0.495344897
inzwischen,-0.495337149
bitti,-0.495309497
orderand,-0.495238095
deutlich,-0.495179543
undercov,-0.495145631
brace,-0.495130254
wait,-0.495100234
hung,-0.494974874
fix,-0.494824898
creep,-0.494775188
pile,-0.494711831
contamin,-0.494666667
fine,-0.494625089
hindsight,-0.494433818
pardon,-0.494280029
increment,-0.494209962
commentari,-0.494190421
fail,-0.494155154
mehrfach,-0.494099346
geht,-0.494070242
watereddown,-0.494047619
comprehend,-0.494023904
moreso,-0.493995102
orderi,-0.49398688
suppos,-0.493919255
gradual,-0.493904117
troubl,-0.49385601
tray,-0.493783488
notsogreat,-0.493768431
miracul,-0.493692857
hlfte,-0.493670886
hungryi,-0.493576629
pore,-0.493475651
affect,-0.493442856
straw,-0.493424513
get,-0.493300122
nchsten,-0.493201518
inevit,-0.493136128
rechnung,-0.493074792
mir,-0.493070471
approx,-0.492987703
chucki,-0.492857143
actual,-0.492798492
endlich,-0.492770326
gray,-0.492769744
uneasi,-0.492481203
abzug,-0.492379915
scof,-0.492366412
desk,-0.492317407
pager,-0.492313603
bitt,-0.492
total,-0.491981087
lift,-0.49191583
hump,-0.491904456
drastic,-0.491827637
davon,-0.491599234
sogar,-0.491592698
unremark,-0.491554054
author,-0.491496599
wont,-0.491490555
gaggl,-0.491466442
bux,-0.4913675
kitchen,-0.491231516
weirdo,-0.491182855
u,-0.490952627
error,-0.490872211
iphon,-0.490833786
zweiten,-0.490821202
lame,-0.490750816
reread,-0.490740741
outweigh,-0.490730978
offday,-0.490566038
loiter,-0.490542186
carri,-0.490439065
eyerol,-0.490384615
judgment,-0.490218385
rau,-0.490150186
swallow,-0.490149724
stagger,-0.48997456
glob,-0.489945155
shove,-0.489923558
isnt,-0.489911224
not,-0.489888259
alreadi,-0.489838188
minuten,-0.489721886
corp,-0.489690722
sunk,-0.489618656
timefram,-0.489571363
wouldv,-0.489242592
massproduc,-0.489240635
trickl,-0.489165088
gesehen,-0.489152671
unfair,-0.489124355
dinki,-0.489123906
allein,-0.489087619
hunch,-0.489054582
liquidi,-0.488999616
commot,-0.488708951
vat,-0.488695231
math,-0.488693467
nickl,-0.488636364
stingi,-0.488619694
meager,-0.488565489
resolv,-0.488562092
tixtonight,-0.488204559
eigentlich,-0.488124163
wissen,-0.488082053
overabund,-0.488057616
disturb,-0.488026424
smartphon,-0.488021416
unsavori,-0.488
zustzlich,-0.487936695
button,-0.487928695
instor,-0.487908657
orderth,-0.487853271
struggl,-0.487783129
assign,-0.487756636
opaqu,-0.48772154
smallest,-0.48770246
mushi,-0.487665198
temporari,-0.487494383
saltyth,-0.487348125
compost,-0.487340951
count,-0.487332142
wheelchair,-0.487220391
oversalt,-0.487218045
dcevant,-0.487179487
accord,-0.487139204
cert,-0.487077989
seit,-0.487017556
optimist,-0.486979167
sane,-0.486939441
unus,-0.486891386
egal,-0.486841041
dribbl,-0.486773888
residu,-0.486772487
chalki,-0.486725664
buzzer,-0.486648885
bottom,-0.486640045
sorrow,-0.486622765
could,-0.486606069
alien,-0.486249222
summon,-0.486187845
overzeal,-0.486176869
system,-0.48603409
wa,-0.485956331
clown,-0.485875706
illeg,-0.485842027
seriou,-0.485704495
awkward,-0.485537833
gefunden,-0.485472322
forg,-0.485428585
therebi,-0.485418268
overpay,-0.485294118
explicit,-0.485148515
assess,-0.485146166
podium,-0.485125858
dort,-0.485120023
snafu,-0.485081007
broken,-0.485071301
advertis,-0.484867356
order,-0.484852499
crude,-0.484848485
cost,-0.484726175
lap,-0.484485392
hinder,-0.484455864
scant,-0.484375
or,-0.484350588
end,-0.484319417
distract,-0.484314764
underwhelm,-0.484257631
overwork,-0.484230056
twenti,-0.484224966
detach,-0.484136231
halt,-0.484113951
tipth,-0.484087768
arent,-0.483952324
tax,-0.483943557
sleazi,-0.483870968
headach,-0.483840304
ant,-0.483713355
neg,-0.483689012
credit,-0.483686233
deni,-0.483481909
pointless,-0.483375959
foodwhen,-0.483333333
ua,-0.483286195
kommt,-0.483204871
silli,-0.483132789
reflect,-0.483109568
nuff,-0.483046795
taint,-0.483028721
control,-0.483006161
assert,-0.482978757
fluster,-0.482935154
aufenthalt,-0.482853698
servicewis,-0.482800999
heck,-0.48278618
eff,-0.482758621
hater,-0.4826508
wert,-0.482590486
sigh,-0.4825
ask,-0.482467628
vorab,-0.482436697
remov,-0.482108713
pour,-0.482059032
curs,-0.481981982
wen,-0.481911688
misplac,-0.481818182
degener,-0.481813504
your,-0.481749748
nach,-0.481671108
contradict,-0.481538388
braucht,-0.48148195
leftth,-0.481481481
onslaught,-0.481457849
shouldnt,-0.481389578
seemingli,-0.481292652
eh,-0.481267569
kindof,-0.481262799
hesitantli,-0.481203008
carpet,-0.481181239
waxi,-0.481132075
cashier,-0.481110705
uhhh,-0.481081081
accordingli,-0.481076781
honor,-0.481042654
gum,-0.480981595
snatch,-0.480916031
prejudic,-0.480916031
exact,-0.480798413
itaft,-0.480758039
sickli,-0.480701754
stall,-0.480676223
kennt,-0.480651277
arm,-0.480541694
hyperbol,-0.480489723
welp,-0.480314961
address,-0.480293309
tactic,-0.480286738
dare,-0.480109214
ladl,-0.480069656
persuad,-0.480013983
anythingi,-0.48
moneyi,-0.48
purs,-0.479804649
versucht,-0.479674797
dryth,-0.479381443
oknoth,-0.479338843
onli,-0.479220739
younger,-0.479199492
dab,-0.479034043
same,-0.478998054
haben,-0.478997197
secur,-0.478890525
miscommun,-0.478873239
ought,-0.478782339
hardli,-0.47867484
sore,-0.478664193
exercis,-0.47863265
overstaf,-0.478632479
lesbian,-0.47838635
hmm,-0.478348419
tatschlich,-0.478326113
ansonsten,-0.47829264
tsk,-0.47826087
employe,-0.478225069
nun,-0.478149841
dirtier,-0.477941176
compd,-0.477777778
stund,-0.477744807
flier,-0.477632349
hairi,-0.47761194
bereit,-0.477519201
lawyer,-0.477494381
strike,-0.477480315
trigger,-0.477418938
lazi,-0.47741501
onto,-0.477333215
freebi,-0.47717488
dud,-0.477155512
ohn,-0.477129427
woe,-0.476966979
heed,-0.47696477
even,-0.476923864
bekam,-0.476923077
submit,-0.476744186
wreak,-0.476635514
scrawni,-0.476635514
lesson,-0.476608187
gegen,-0.476598611
soupi,-0.476597618
tastewis,-0.476549606
disclos,-0.476351351
htten,-0.476190476
weirdest,-0.476190476
guss,-0.476190476
dislik,-0.475913112
preoccupi,-0.475783476
absent,-0.475753604
sweep,-0.475683891
clang,-0.475592033
said,-0.47555349
lax,-0.475487609
drip,-0.475337039
protocol,-0.475247525
abnorm,-0.475199461
thou,-0.475184003
costco,-0.475104979
patronag,-0.475088968
lay,-0.475081994
blink,-0.474898947
sorta,-0.474883256
wade,-0.474867633
ihn,-0.474795908
abandon,-0.474785452
applebe,-0.474742959
crumb,-0.474732557
falsch,-0.474708171
dryer,-0.474642295
resolut,-0.474626866
contrari,-0.474586628
ashtray,-0.474576271
tub,-0.474437732
ars,-0.474426737
duh,-0.47438107
sass,-0.474330714
fcking,-0.474285714
thereof,-0.474254743
tablew,-0.473949936
substitut,-0.473934081
nickel,-0.473913043
prep,-0.47379806
behalf,-0.473684211
headquart,-0.473684211
lost,-0.473611337
conduct,-0.473544974
knowi,-0.473541226
forehead,-0.473489783
paper,-0.473485629
horror,-0.473344103
preform,-0.473282443
excess,-0.473206678
boss,-0.473133619
noi,-0.47311828
leak,-0.47311828
shrunk,-0.47311828
geffnet,-0.472983115
dishevel,-0.472868217
hose,-0.472868217
nuisanc,-0.472868217
wrist,-0.472825013
trinkgeld,-0.472727273
stripper,-0.472715012
genieen,-0.472682158
uhm,-0.472636816
cricket,-0.47257384
reallyi,-0.472440945
alright,-0.472348994
inquiri,-0.472324723
mglich,-0.472239047
sank,-0.472025708
exclaim,-0.471999271
hand,-0.471980722
prematur,-0.471706261
forc,-0.471640266
extra,-0.471562426
need,-0.471396772
ash,-0.471348833
anymor,-0.471345246
digest,-0.471341062
willingli,-0.471096584
astonishingli,-0.471065512
brusqu,-0.471042471
inordin,-0.471014493
paycheck,-0.470989761
discount,-0.470965022
wayyyyy,-0.470852018
wax,-0.47067129
correct,-0.470577762
coax,-0.470518145
vow,-0.470422535
whoop,-0.470359184
wollen,-0.470304493
dread,-0.470257235
rethink,-0.470198675
sowa,-0.470198675
piec,-0.470153948
dwindl,-0.470061044
overshadow,-0.470013402
comput,-0.47
okbut,-0.469945355
vielleicht,-0.469853723
sadli,-0.469835466
discomfort,-0.469827586
barrier,-0.469816354
number,-0.469801757
queue,-0.469676198
bust,-0.46965607
mittag,-0.469571088
lnger,-0.469526036
darber,-0.469388529
plop,-0.469387755
dran,-0.46936556
dodg,-0.469364632
els,-0.469272775
walmart,-0.469124424
ummmm,-0.468965517
napkin,-0.468947483
remot,-0.468930173
meh,-0.468859115
awar,-0.468853391
omit,-0.468789747
bracht,-0.468737456
tab,-0.468736524
regist,-0.468584726
reseat,-0.468571429
knapp,-0.468307281
mehrmal,-0.468237911
knee,-0.468058259
suspicion,-0.468013468
checkout,-0.467984674
implement,-0.467975505
recycl,-0.467960596
diesen,-0.467823719
swell,-0.467812579
exagger,-0.467741935
scar,-0.467741935
gutter,-0.46770173
instinct,-0.467672414
aloud,-0.467625899
hingehen,-0.467535044
discrep,-0.467532468
spacey,-0.467494445
verlassen,-0.46728972
cold,-0.467256933
kostet,-0.467220766
digress,-0.467123526
fifti,-0.4669375
apiec,-0.466886515
kiosk,-0.46681346
breaker,-0.466775636
religion,-0.466721479
wohl,-0.46672123
uhh,-0.466666667
powderi,-0.466666667
soap,-0.466666667
offnight,-0.466666667
gste,-0.466637798
do,-0.466608648
linger,-0.466546854
ahead,-0.466497398
tobacco,-0.466466058
lie,-0.466364078
undon,-0.466019417
brain,-0.465980016
bs,-0.465894466
bestimmt,-0.465892247
restaurantcom,-0.465882301
tablei,-0.465700954
geschrieben,-0.465697088
lock,-0.465666212
reconsid,-0.465517241
roughli,-0.465476406
eventu,-0.465475616
cigarett,-0.465470364
luster,-0.46539028
genau,-0.465366794
chest,-0.465297117
soak,-0.465275016
noch,-0.465117084
run,-0.464978211
gestur,-0.464881407
topic,-0.464667063
ye,-0.464573954
relent,-0.464566929
ab,-0.464500491
gimmick,-0.464499478
frozen,-0.464458085
tabl,-0.464399308
mere,-0.464343523
unload,-0.464285714
snub,-0.464285714
mortgag,-0.464090667
drop,-0.464046255
wire,-0.464030363
bummer,-0.464021561
ada,-0.464011587
self,-0.46396181
htte,-0.463764962
unangenehm,-0.463756954
want,-0.463703307
notsogood,-0.463647876
dafr,-0.463636183
basic,-0.463550936
increasingli,-0.463548108
empti,-0.463496763
understand,-0.463482696
properli,-0.463387051
opent,-0.463366585
tablet,-0.463242036
shortcom,-0.46322628
left,-0.463157075
waiver,-0.463045888
frenzi,-0.46296706
nchste,-0.462784332
meathead,-0.462768447
vorhanden,-0.462753272
mlife,-0.462726408
rapidli,-0.462699595
inebri,-0.462650858
yall,-0.462639495
fett,-0.462585034
dusti,-0.462522852
health,-0.46247094
okit,-0.462411957
alloc,-0.462266712
geschlossen,-0.462135874
batteri,-0.46213326
risk,-0.462129145
restless,-0.462121212
homeless,-0.462107209
mittlerweil,-0.462077663
somethingth,-0.461981189
cell,-0.46194605
jeder,-0.461939685
sofort,-0.461890133
suffic,-0.461750777
desper,-0.461595824
unorigin,-0.461538462
overfri,-0.461538462
spatula,-0.461538462
woman,-0.461428707
grace,-0.46142389
wollt,-0.461340206
thisit,-0.461268439
tendenc,-0.461242867
fragt,-0.461139896
forgett,-0.46113384
ankl,-0.461077844
upkeep,-0.4609375
honesti,-0.460921552
borrow,-0.460826165
misguid,-0.460784314
abgerumt,-0.460784314
resent,-0.460732984
ridicul,-0.460656716
puni,-0.460629921
slightli,-0.460612457
modif,-0.460607378
maximum,-0.460604862
thatd,-0.460561011
specul,-0.460526316
selber,-0.460524933
transluc,-0.46039604
associ,-0.460355449
drunk,-0.460179168
tisch,-0.46014442
male,-0.460101868
umm,-0.460093897
gentlemen,-0.460016575
shamelessli,-0.459850416
dealt,-0.459724951
perfunctori,-0.459677419
fund,-0.459606204
crawl,-0.459584296
shed,-0.459555106
sadden,-0.459546926
fullth,-0.459543189
purport,-0.459459459
crutch,-0.459459459
canola,-0.459459459
denk,-0.459432415
goddamn,-0.459369247
zip,-0.459258092
wenig,-0.459202618
cuz,-0.459075153
gewesen,-0.459025823
lid,-0.458980044
prepackag,-0.458966565
mightv,-0.458935134
motion,-0.458912769
freund,-0.458908913
idl,-0.45890411
willing,-0.458858352
trifft,-0.458853988
repair,-0.458804013
wochenend,-0.458772838
tgif,-0.458745875
hmmmmm,-0.45871953
she,-0.458696226
corral,-0.458646617
slide,-0.458628241
usit,-0.45855271
fold,-0.458505722
busboy,-0.458486407
drippi,-0.458449734
involv,-0.458420205
sagt,-0.458333333
badw,-0.458333333
nachbartisch,-0.458333333
cant,-0.458303682
euch,-0.458298937
situat,-0.45829542
stuck,-0.458240563
misunderstand,-0.458227848
women,-0.458174362
voic,-0.458166101
vergeben,-0.458162608
letdown,-0.45811789
dismay,-0.458055925
scoff,-0.458010066
weil,-0.457957074
attorney,-0.457943925
dramat,-0.457929268
inund,-0.4578859
bullet,-0.457874442
realis,-0.457869888
spoken,-0.457865169
geez,-0.457831325
buss,-0.457819905
utterli,-0.457796853
ihren,-0.457686211
specif,-0.457683035
replenish,-0.457605653
result,-0.457594791
bekamen,-0.457439209
disproportion,-0.457364341
deswegen,-0.457274606
freundin,-0.457166808
care,-0.457161541
tgifriday,-0.457142857
wir,-0.45711659
willkommen,-0.457043967
unwrap,-0.457013575
panic,-0.45698036
reward,-0.456945198
seep,-0.456902872
plz,-0.456896552
loos,-0.456880956
certainti,-0.456845265
cruel,-0.456790123
laterth,-0.45677943
overtli,-0.456765233
zurck,-0.456730769
entitl,-0.456628478
devein,-0.456621005
feet,-0.456598443
hid,-0.456521739
twentysometh,-0.456482136
wendi,-0.456475584
kurz,-0.456311365
meinem,-0.456016094
over,-0.456001272
gsten,-0.455932611
wealthi,-0.455900463
aluminum,-0.455865091
deutschland,-0.455854625
bulk,-0.455830019
hold,-0.45576586
coincid,-0.455687109
unbias,-0.455678477
slower,-0.455625172
vanish,-0.455621302
privileg,-0.455462118
justeatca,-0.455445545
bestellung,-0.455445545
saliva,-0.455445545
letzten,-0.455442134
itll,-0.455393364
freeli,-0.455347024
pressur,-0.455251493
fathom,-0.455197133
curbsid,-0.455153179
apron,-0.455142232
perkin,-0.45508982
hooker,-0.454983442
keinen,-0.454879037
outta,-0.454842719
onlyi,-0.454741476
stump,-0.454729477
foil,-0.454700562
whop,-0.4546851
proper,-0.454672545
hostess,-0.454667751
coz,-0.454605625
unexcit,-0.454545455
yellowish,-0.454545455
frau,-0.45444247
later,-0.454412471
trainer,-0.454343153
petti,-0.454342984
allbut,-0.454310753
diaper,-0.454166667
frighten,-0.454163169
dude,-0.454101381
hollow,-0.454066771
instant,-0.453934772
bestellen,-0.453918993
treatment,-0.453858608
fbomb,-0.453846154
underwear,-0.453781513
neglect,-0.453770492
strategi,-0.453743252
typo,-0.453736986
profess,-0.453709842
regul,-0.453642384
determin,-0.453636558
impati,-0.45361528
zweit,-0.453594853
brutal,-0.453507341
middleag,-0.45348357
hesh,-0.453453453
aint,-0.453358589
schlechten,-0.453333333
einig,-0.453274362
wre,-0.453234478
huh,-0.453205601
flashlight,-0.453159453
knock,-0.453130061
reallyth,-0.453125
glorifi,-0.452861953
entir,-0.452854649
mind,-0.452850085
problemth,-0.452846544
hinwei,-0.452830189
suspect,-0.452816374
bitch,-0.452792553
reaction,-0.452736318
input,-0.452722667
uh,-0.45261669
recogn,-0.452608167
pre,-0.452605884
unabl,-0.452600671
freshen,-0.452590953
eavesdrop,-0.452489814
holder,-0.452424409
